"";"Author";"Comment";"Time";"NumberOfVotes";"Rate.Positive";"Rate.Negative";"Author.Parent";"NumberOfResponses";"LinkToResponses"
"464";"cezmat65 :";"W przypadku wszelkiej maúci ""gwiazd"" dziecko to przeszkoda przy robieniu kariery, natomiast nas polakÛw na dziecko po prostu nie staÊ, nie majπc mieszkania, sta≥ej pracy, decydowanie siÍ na dziecko trπca patologiπ, bo nie sztuka ""zrobiÊ"" i urodziÊ dziecko, ale je wychowaÊ!!!";"14†sty†14†11:59";"Liczba g≥osÛw:5";"80%";"20%";NA;"80%";"#mark"
"465";"~ojciec :";"Ale dziecko to nie miú ktÛrego moøna odstawiÊ do schowka jak siÍ znudzi czy jak z przyczyn naturalnych zabraknie si≥ .Ile lat bÍdzie mia≥ Kalisz kiedy Jego syn bÍdzie wchodzi≥ w doros≥e øycie?Czy ze wzglÍdu na wiek podo≥a przygotowaÊ potomka do doros≥ego øycia?";"14†sty†14†11:58";"Liczba g≥osÛw:7";"42%";"57%";NA;"57%";"#mark"
"466";"~on";"pokaø swoje zdjÍcie ja≥Ûwko";"14†sty†14†11:56";"Liczba g≥osÛw:4";"50%";"50%";"~wera:";"50%";"#mark"
"467";"~PRL";"spadaj po wizÍ";"14†sty†14†11:55";"Liczba g≥osÛw:0";"0%";"0%";"~USA:";"odpowiedzi: 1";"/forum/pierwsze-dziecko-w-wieku-40-lat-i-wiecej,0,1059276,123721779,czytaj.html"
"468";"~JA :";"KALISZKU A KTO CI W TYM POMOGL???";"14†sty†14†11:53";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"469";"~~Iga :";"1/Kaødy zdrowo myúlπcy cz≥owiek wie, øe urodzenie pierwszego dziecka w pÛünym wieku to duøe ryzyko -OBCI•ZENIE WADAMI GENETYCZNYMI, zespÛl Downa itd... 2/Øyjemy w POlsce a tu ludzie sπ z≥oúliwi (rÛwieúnicy úmiejπ siÍ z dziecka i jego starych rodzicÛw""dziadkÛw"" ) 3/Panstwo nie dba o swoich obywateli, jakwyglπda POlityka prorodzinna kaødy wie Dzieci sπ s≥abe fizycznie i psychicznie,noszπ ciÍzkie plecaki,przychodzπ do szko≥y zmÍczone, niewyspane,g≥odne 4/Dali becikowe i patologia zaczÍ≥a siÍ rozmnaøaÊ nie myúlπc o losie swoich dzieci (coraz wiÍcej samobÛjstw wúrÛd dzieci) 5/Na pÛüne macierzyÒstwo mogπ sobie pozwoliÊ ludzie BOGACI: aktorzy, celebryci,politycy (opieka w ciπøy,odpowiednia dieta,koszty leczenia w razie urodzenia dziecka z wadami)";"14†sty†14†11:53";"Liczba g≥osÛw:13";"30%";"69%";NA;"69%";"#mark"
"470";"~n";"ale ty plujesz najwiecej hipokrytko!!!!";"14†sty†14†11:51";"Liczba g≥osÛw:14";"21%";"78%";"~pola:";"78%";"#mark"
"471";"~ona stara";"proszÍ pokaz swoje zdjÍcie. WierzÍ øe ja majac 59 lat i po urodzeniu dzieci przeskocze twoja matke. Szkoda ze twoja rodzina ma takie z≥e geny trudno ktoú musi wygladac starzej niz ma hahaha.";"14†sty†14†11:51";"Liczba g≥osÛw:11";"36%";"63%";"~fred flintstone:";"63%";"#mark"
"472";"~USA";"SPTAWDZIC GRODZKIEGO DNA W SEJMIE.";"14†sty†14†11:39";"Liczba g≥osÛw:1";"100%";"0%";"~tymon:";"100%";"#mark"
"473";"~USA";"W JARMULCE, I NIGDY NIE PRACOWAL FIZYCZNIE.";"14†sty†14†11:37";"Liczba g≥osÛw:1";"100%";"0%";"~Bronx:";"100%";"#mark"
"474";"~USA";"SYNEK BARDZO PODOBNY DO GRODZKIEGO";"14†sty†14†11:37";"Liczba g≥osÛw:2";"100%";"0%";"~tymon:";"100%";"#mark"
"475";"~ewik :";"Super majπ zdrowe dzieci tylko gratulowaÊ . P. Aldona, ktÛra wystepuje w Klanie chyba od zabiegÛw na twarzy jest tak nie naturalna , naciagnieta , napuchniÍta nie wiadomo o co chodzi wyglada jak maska ???";"14†sty†14†11:35";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"476";"~tymon :";"Coú ten synek nie podobny do Kalisza,a moøe testy DNA?";"14†sty†14†11:33";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"477";"~Bronx :";"KALISZ TO SI  W CZEPKU URODZI£ !  MA WSZYSTKO CZEGO CHCIA£ ...";"14†sty†14†11:33";"Liczba g≥osÛw:4";"50%";"50%";NA;"50%";"#mark"
"478";"~USA :";"DZIADEK KALISZ..........JAK NIE GRODZKI TO ZOBACZ CZY BIEDNE DZIECKO PODOBNE DO LISTONOSZA CZY KOMINIARZA..............BIEDNE DZICKO W SZKOLE BEDZIE ODBIERAL KOMUCH DZIADEK";"14†sty†14†11:33";"Liczba g≥osÛw:7";"71%";"28%";NA;"71%";"#mark"
"479";"~wera :";"Przychodzπ potem takie staruszki na wywiadÛwki i nie wiadomo czy to babcia, czy matka.";"14†sty†14†11:33";"Liczba g≥osÛw:20";"10%";"90%";NA;"90%";"#mark"
"480";"~fred flintstone :";"WiÍkszoúÊ polek w tym wieku nie rodzi dzieci, bo wyglπdajπ na 10-15 lat wiÍcej.Zagraniczne babki, ktÛre majπ kasÍ staÊ ich na dobre kosmetyki, zabiegi, przed≥uøajπ mlodoúÊ. Z drugiej strony naszym zapyzia≥ym kraju urodziÊ dziecko pÛüno, to temat poøywka dla wúcibskich ludzi, ktÛrych w ogÛle to nie powinno obchodziÊ. OgÛ≥em jako spo≥eczeÒstwo jesteúmy nieolerancyjni i z≥oúliwie doszywamy ''≥atki'' na temat czyjejú wiary, orientacji seksualnej, ubioru, wyglπdu, stanu cywilnego, statusu majπtkowego, wykszta≥cenia, etc.";"14†sty†14†11:31";"Liczba g≥osÛw:120";"61%";"38%";NA;"61%";"#mark"
"481";"~USA :";"kalisz....OBRZEZANCU...TO GRODZKI CI ZROBIL DZIECKO, BO PRZECIEZ TY JUZ NIE MASZ CZYM.";"14†sty†14†11:31";"Liczba g≥osÛw:5";"60%";"40%";NA;"60%";"#mark"
"482";"~goúÊ :";"takie pÛüne rodzicielstwo jest chyba bardziej planowane, a ludziom na pewno jest ≥atwiej zrezygnowaÊ z wolnoúci, bo juø siÍ niπ nasycili- dziecko to obowiπzek do koÒca øycia, to potÍøna odpowiedzialnoúÊ i bardzo duøo pracy. WiÍkszoúÊ pÛünych rodzicÛw ma juø swoje miejsce do mieszkania i ustawionπ pracÍ, a kredyty na pewno sp≥aca siÍ ≥atwiej gdy dziecka nie ma. Ja swoje pierwsze urodzi≥am w wieku 29 lat. Akurat skoÒczyliúmy budowÍ domu(bez kredytu po 6 latach ma≥øeÒstwa). Po macierzyÒskim wrÛci≥am do pracy( z synkiem zosta≥a babcia), awansowa≥am. NastÍpne dzieci pojawi≥y siÍ gdy mia≥am 36 lat(bliüniaki). Dzisiaj mam 43 lata, odchowane dzieci, czujÍ siÍ m≥odo, a przez 6 lat ma≥øeÒstwa bez dzieci wyszaleliúmy siÍ, pojeüdziliúmy po úwiecie i niczego nam dzisiaj nie øal. Oczywiúcie kaødy woli co innego i to co dobre dla mnie nie musi odpowiadaÊ innym. Natomiast stawianie za przyk≥ad szczÍúliwego pÛünego rodzicielstwa tych akurat osÛb-to trochÍ nietrafione. Przy takiej kasie jakπ majπ, nie muszπ siÍ martwiÊ o sprzπtanie, codzienne zakupy, gotowanie, nianiÍ do dziecka( a majπ wszyscy, jestem pewna, choÊby po to aby mamusia posz≥a do fryzjera), ca≥y ten codzienny ba≥agan.";"14†sty†14†11:25";"Liczba g≥osÛw:42";"64%";"35%";NA;"64%";"#mark"
"483";"~hi,hi";"Na to wyglπda, bo sp≥odziÊ nie mÛg≥ z racji zaroúniÍtego t≥uszczem ptaszka. Do tej pory chodzi w ciπøy i od wielu juø lat nie widzia≥ swojego przyrodzenia chyba tylko po wyciπgniÍciu z t≥uszczu i w lusterku.";"14†sty†14†11:25";"Liczba g≥osÛw:3";"66%";"33%";"~Karol:";"66%";"#mark"
"484";"~50tka :";"Osobiúcie nie polecam pÛünego macierzyÒstwa.Mam przyk≥ad z w≥asnej rodziny.Mnie mama urodzi≥a w wieku 22 lat , mojego brata w wieku 37..Ja mojπ mamÍ (75) traktujÍ normalnie,tzn.jak osobÍ sprawnπ fizycznie (jest na szczÍúcie sprawna) i umys≥owo.Natomiast mÛj brat traktuje jπ jak staruszkÍ nie ca≥kiem rozgarniÍtπ,a kiedy na chwilÍ zachoruje,to panikuje ,øe mama zaraz odejdzie na tamten úwiat a on biedaczek(chociaø ma w≥asnπ rodzinÍ) zostanie sam. Ja jestem czujna ,on histeryzuje.Taka m.in. jest rÛønica miÍdzy macierzyÒstwem ""o czasie"" i pÛünym.I nie jedyna.";"14†sty†14†11:24";"Liczba g≥osÛw:24";"33%";"66%";NA;"66%";"#mark"
"485";"~wr";"110/100";"14†sty†14†11:21";"Liczba g≥osÛw:1";"100%";"0%";"~KINO:";"100%";"#mark"
"486";"~pytam";"Ile z nich wczeúniej podda≥o siÍ aborcji, a potem leczy≥o siÍ na bezp≥odnoúÊ- efekt aborcji???";"14†sty†14†11:20";"Liczba g≥osÛw:3";"66%";"33%";"~Meg:";"66%";"#mark"
"487";"~rychu";"Masz racjÍ dobrze, øe øona mu siÍ puúci≥a, bo inaczej nic z tego. Rysiek nie jest w stanie sp≥odziÊ, bo niby czym??? PALCEM???!!!";"14†sty†14†11:19";"Liczba g≥osÛw:2";"100%";"0%";"~danni:";"100%";"#mark"
"488";"~hi,hi";"Prawda zabola≥a?? Teø jesteú starπ , ktÛra na si≥Í musi mieÊ dziecko ??? Nie znam starych bab, ktÛre zdrowe na ciele i umyúle chcπ mieÊ dziecko jak piÍciolatek zabawkÍ.";"14†sty†14†11:16";"Liczba g≥osÛw:6";"33%";"66%";"~ewka:";"66%";"#mark"
"489";"~Weselny úwiadek :";"Geniusze byli przewaønie ostatnimi dzieÊmi w ma≥øeÒstwie, stπd wniosek øe doros≥y rodzic przekazuje w genach wiedzÍ. Najg≥upsi sπ pierworodni zrobieni w noc poúlubnπ pod wp≥ywem. Chociaø w dzisiejszych czasach panna m≥oda gdy bierze úlub, jest w zaawansowanej ciπøy.";"14†sty†14†11:15";"Liczba g≥osÛw:5";"40%";"60%";NA;"60%";"#mark"
"490";"~Facet36";"To zaleøy w jaki sposÛb ten czas siÍ poúwiÍca. Bo jeøeli ma to polegaÊ na bezustannej krytyce, wpÍdzaniu w stres i przerzucaniu niespe≥nionych ambicji, to lepiej kupiÊ komputer.";"14†sty†14†11:14";"Liczba g≥osÛw:2";"50%";"50%";"~ja:";"50%";"#mark"
"491";"~hi,hi";"Tak to jest jak stare klÍpy chcπ mieÊ dziecko.";"14†sty†14†11:13";"Liczba g≥osÛw:6";"50%";"50%";"~lusia:";"50%";"#mark"
"492";"~c :";"Z facetami to nie ma problemu-oni nie rodzπ Kobiety i pÛøne macierzyÒstwo- sπ dwie strony medalu.";"14†sty†14†11:12";"Liczba g≥osÛw:8";"25%";"75%";NA;"75%";"#mark"
"493";"~olo";"A podaj tytu≥ tego ""brukowego s≥ownika"" w ktÛrym moøna znaleüÊ znaczenie s≥owa ""PORACHA""Gratuluje zasobu s≥ownictwa!!";"14†sty†14†11:11";"Liczba g≥osÛw:1";"0%";"100%";"~KINO:";"100%";"#mark"
"494";"~ewka";"A jak tam z twoim umys≥em?? Na pewno jest zdrowy?? Watpie skoro wypisujesz tu takie farmazony !";"14†sty†14†11:07";"Liczba g≥osÛw:4";"75%";"25%";"~lusia:";"75%";"#mark"
"495";"~m≥oda mama";"WiÍkszoúÊ rodzicÛw po 30 stce teø nie majπ czasu dla dzieci i harujπ na dwÛch etatach wiÍc nie wiem skπd siÍ bierze takie bzdurne porÛwnanie do wieku i poúwiÍcania dziecku czasu. Ja mam 21 lat razem z narzeczonym otworzyliúmy firmÍ mamy rocznπ cudownπ cÛrkÍ i obydwoje praktycznie jesteúmy w domu no partner mniej a ja ze wzglÍdu na w≥asny dochodowy biznes mogÍ spÍdzaÊ maksymalnie czas z cÛrkπ bo pracujÍ w domu. WiÍc chyba to zaleøy jaki kto ma ≥eb do pracy";"14†sty†14†11:06";"Liczba g≥osÛw:10";"10%";"90%";"~Facet36:";"90%";"#mark"
"496";"~stasiu";"Slowo Tucznik widocznie nie jest ci obce a raczej bliskie !! Robisz w tym?? Pozdrow TUCZNIKI ,niech ci zdrowo rosna Jasiu!!";"14†sty†14†11:03";"Liczba g≥osÛw:2";"100%";"0%";"~jaú:";"100%";"#mark"
"497";"~alex";"Wiesz co baranie tobie to i Kamasutra juø widocznie nie pomoze,bo i tak nie bÍdziesz dalej wiedzia≥...jak TO siÍ robi!!";"14†sty†14†11:00";"Liczba g≥osÛw:1";"100%";"0%";"teq:";"100%";"#mark"
"498";"~anita";"Oj,Karol jaki Ty jesteú prymitywny a pewnie myúlisz,ze jesteú taki dowcipny-tak?? wiesz co to twoje poczucie humoru ma urok WALCA DROGOWEGO!!";"14†sty†14†10:58";"Liczba g≥osÛw:1";"100%";"0%";"~Karol:";"100%";"#mark"
"499";"~pytek";"Tylko po jaka cholere pisza o tym w prasie lub na takich portalach jak ten ????? Pisza, to ludzie komentuja i tyle";"14†sty†14†10:57";"Liczba g≥osÛw:2";"50%";"50%";"~sad:";"50%";"#mark"
"500";"~ada";"Niewiele masz do powiedzenia ,wiec zostaw klawiaturÍ w spokoju....bo sam jesteú cymba≥!!";"14†sty†14†10:56";"Liczba g≥osÛw:1";"100%";"0%";"~zx:";"100%";"#mark"
"501";"~lusia :";"Tylko wiÍkszoúÊ tych dzieci to efekt invitro i innego podkrÍcania p≥odnoúci kobiety. Trzeba byÊ chorym na umyúle, by zdecydowaÊ siÍ na macierzyÒstwo w tak pÛünym wieku. Nie mÛwiÍ o tych co wpad≥y i teraz opowiadajπ jak to siÍ zdecydowa≥y i jakie sπ szczÍúliwe, bo to zwyk≥a ob≥uda. Takiemu Kaliszowi to wiemy, øe dzieciaka zrobi≥ kochanek, bo jak takie coú mog≥o to zrobiÊ kiedy wacek w t≥ustym brzuchu!!!";"14†sty†14†10:56";"Liczba g≥osÛw:20";"35%";"65%";NA;"65%";"#mark"
"502";"~wspolczujaca :";"Cois ta Orman nie ma za szczesliwej miny.....................................";"14†sty†14†10:56";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"503";"~emma";"widze,ze masz mase dylematow ,wiec zasiÍgnij porady jakiegoú psychologa,moze on ci podpowie ...""jaka droga masz isc""!!";"14†sty†14†10:54";"Liczba g≥osÛw:1";"100%";"0%";"~Paolka:";"100%";"#mark"
"504";"~Babcia :";"ProszÍ nie mÛwiÊ, øe dziecko to prywatna sprawa. Dziecko to CZ£OWIEK, ktÛremu starsi rodzice úwiadomie fundujπ dostatnie dzieciÒstwo ale pÛüniej bÍdzie musia≥o b≥yskawicznie dorosnπÊ do opieki nad rodzicami-starcami. I nie bÍdzie jeszcze niezaleøne finansowo, i nie wiadomo jakπ fortunπ bÍdπ dysponowaÊ ci starzy rodzice, i rodzeÒstwa nie ma i... Dziecko to cz≥owiek a nie zabawka, rodzimy dzieci dla úwiata a nie dla siebie.";"14†sty†14†10:53";"Liczba g≥osÛw:11";"36%";"63%";NA;"63%";"#mark"
"505";"~Klaudia";"Skad wiesz ze to wpadki?? Z autopsji?? Teø siÍ wpadlo???";"14†sty†14†10:52";"Liczba g≥osÛw:3";"66%";"33%";"~don juan:";"66%";"#mark"
"506";"~Paolka :";"Zabrak≥o mi s≥Ûw. Ludzie potrzebujπ spokoju i ukojenia. Wszystko pouk≥adalam i znÛw ma siÍ rozsypaÊ? Ja nie mam si≥y iúÊ w tÍ stronÍ . Dobrze, øe znaleüli w≥asne szczÍúcie. W ktÛrπ stronÍ jest moje ??";"14†sty†14†10:51";"Liczba g≥osÛw:3";"66%";"33%";NA;"66%";"#mark"
"507";"~ada";"Ale chrzanisz!! bralas cos dziú?? Takie oczekiwane d≥ugo dzieci sa jeszcze bardziej kochane,wiec schowaj te swoje chore teorie dla siebie-ok?";"14†sty†14†10:49";"Liczba g≥osÛw:2";"100%";"0%";"~tokilaP:";"100%";"#mark"
"508";"~danni :";"Kalisz z synkiem wyglπda jak taki slodki misio!! ciesze sie,ze ten sympatyczny polityk zosta≥ tatπ!! Gratulacje!!";"14†sty†14†10:46";"Liczba g≥osÛw:3";"66%";"33%";NA;"66%";"#mark"
"509";"~kolka :";"Nie pamiÍtam øeby pisali o rodzicach po 40-ce znÍcajπcych siÍ nad dzieckiem fizycznie lub psychicznie.Ale o tym,øe sπ juø dziatkami,starymi prykami i etc. tak.";"14†sty†14†10:44";"Liczba g≥osÛw:15";"80%";"20%";NA;"80%";"#mark"
"510";"~Meg :";"Ilu z nich siÍ naprawdÍ ""zdecydowa≥o"", a ilu latami walczy≥o o.dziecko zmagajπcych siÍ z niep≥odnoúciπ , jak na przyk≥ad Nicole Kidman? Nie wiecie, nie oceniajcie.";"14†sty†14†10:40";"Liczba g≥osÛw:22";"90%";"9%";NA;"90%";"#mark"
"511";"~KINO :";"KALISZ PORACHA....";"14†sty†14†10:38";"Liczba g≥osÛw:5";"60%";"40%";NA;"60%";"#mark"
"512";"~zx :";"czyli ten cymba≥ urodzi≥.";"14†sty†14†10:36";"Liczba g≥osÛw:1";"0%";"100%";NA;"100%";"#mark"
"513";"~[+&-] :";"P. Kalisz wyglπda úwietnie z synem!!! Chopy, trzymam za was kciuki!!";"14†sty†14†10:36";"Liczba g≥osÛw:6";"66%";"33%";NA;"66%";"#mark"
"514";"~jeszcze";"To üle, øe siÍ bÍdzie rÛøni≥o? RÛwnamy do do≥u, co?";"14†sty†14†10:33";"Liczba g≥osÛw:2";"100%";"0%";"~tokilaP:";"100%";"#mark"
"515";"~Teø TATYå :";"Ca≥kiem podobne do pani Grodzkiej , no no , no ale fajne !!";"14†sty†14†10:31";"Liczba g≥osÛw:3";"33%";"66%";NA;"66%";"#mark"
"516";"~Karol :";"To pan Kalisz juø urodzi≥? Ostatnio go widzia≥em jeszcze w ciπøy.";"14†sty†14†10:29";"Liczba g≥osÛw:6";"83%";"16%";NA;"83%";"#mark"
"517";"teq :";"przejrza≥em wszystkie pozycje w Kamasutrze i nie wiem jak to Rysio zrobi≥";"14†sty†14†10:29";"Liczba g≥osÛw:4";"75%";"25%";NA;"75%";"#mark"
"518";"~ja";"....ani czasu poúwiÍconego dziecku,rodzice kupiπ komputer i sprawa za≥atwiona.......";"14†sty†14†10:26";"Liczba g≥osÛw:5";"60%";"40%";"~Facet36:";"60%";"#mark"
"519";"~pola";"Szacun za plucie jadem... hahaha! A ja daje szacun dla ludzi ktorzy zyja jak chca a nie ssluchaja tych plujacych (do ktorych ja nie nalzeze), wiecznych moralizatorow z bozej laski. Jest cos wiecej niz tylko dzieci od razu po zdaniu matury.";"14†sty†14†10:25";"Liczba g≥osÛw:33";"75%";"24%";"~n:";"75%";"#mark"
"520";"~R";"Oj, choroba jeszcze nie ustπpi≥a........";"14†sty†14†10:18";"Liczba g≥osÛw:2";"100%";"0%";"~Jadwiga ze wsi PO ciezkiej chorobie:";"100%";"#mark"
"521";"~Kinga";"No widzisz, pomiÍdzy Tobπ a babciπ masz rÛønicÍ 51 lat, czyli normalna, zdrowa. Mam nadziejÍ, øe dziecko Kalisza teø bÍdzie mog≥o powiedzieÊ jak Ty w wieku 42 lat, øe jego tata jest zdrowy. Bo o dziadku czy babci juø nie sπdzÍ :)";"14†sty†14†10:16";"Liczba g≥osÛw:5";"40%";"60%";"~Precious:";"60%";"#mark"
"522";"~lk :";"Natura jest madra i dopoki kobieta ma zdolnosc rozrodcza moze zostac matka i to jest normalne";"14†sty†14†10:16";"Liczba g≥osÛw:8";"87%";"12%";NA;"87%";"#mark"
"523";"~tak se pisze :";"No pan Zelt tez byl szczesliwy ze ostatnio""zostal tatusiem""";"14†sty†14†10:15";"Liczba g≥osÛw:3";"66%";"33%";NA;"66%";"#mark"
"524";"~giga56";"a co Ty moøesz dziecku zapewniÊ. Ja jestem ""dorobiona"", finansowo i mogÍ dziecku daÊ wszystko co najlepsze. Mam 58 lat a syn 17. Chodze na fitnes,stac mnie na fryzjera i tp.Kondycja nas obojga z mÍøem wspania≥a. Syn uczy siÍ úwietnie, jest przystojny.A co ty masz kredyt i pokÛj u rodzicÛw co?!";"14†sty†14†10:13";"Liczba g≥osÛw:17";"58%";"41%";"~tokilaP:";"58%";"#mark"
"525";"~Precious";"MÛw za siebie. NaleøÍ do rodziny bardzo zdrowej jakoú. Moi wszyscy dzadkowie i babcie jeszcze øyjπ i nikt nie jest zniedo≥Íønia≥y. Jedna babcia ma 93 lata i dalej pracuje jako krawcowa :) Ja mam 42 lata i w≥aúnie siÍ przygotowujÍ do supermaratonu!";"14†sty†14†10:12";"Liczba g≥osÛw:11";"90%";"9%";"~Kinga:";"90%";"#mark"
"526";"~ava :";"O kurcze, widzÍ same ""dobre rady"" osoby ze zdjÍÊ chyba siÍ tym bardzo przejÍ≥y.";"14†sty†14†10:11";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"527";"~Pikolo";"£o matko, z kim siÍ na mÛzgi wymieni≥aú, z kozπ, øe takie bzdury wypisujesz?";"14†sty†14†10:05";"Liczba g≥osÛw:5";"0%";"100%";"~nn:";"100%";"#mark"
"528";"~wmzt 1119";"Troche przesadzilas matko naturo bo rodzi sie zgodnie z natura i logika jesli o takiej wogole mozna mowic w tym przypadku,w przedziale 20-30 a nie 40.";"14†sty†14†10:04";"Liczba g≥osÛw:12";"16%";"83%";"~matka natura:";"83%";"#mark"
"529";"~Wiola";"JEdna z mπdrzejszych wypowiedzi pod tym artyku≥em. POPIERAM";"14†sty†14†10:01";"Liczba g≥osÛw:5";"20%";"80%";"~wmzt 1119:";"80%";"#mark"
"530";"~jaú :";"duøy i ma≥y TUCZNIK na POrtalu !!!";"14†sty†14†10:01";"Liczba g≥osÛw:6";"33%";"66%";NA;"66%";"#mark"
"531";"~Jurta";"Co to jest logikaka?";"14†sty†14†10:01";"Liczba g≥osÛw:0";"0%";"0%";"~Matilde:";NA;NA
"532";"~nn";"nie , a wlasciwie tak ale to 'efekt uboczny', ludzie w tym wieku maja w sobie tyle milosci do dziecka ile ty w calym swoim zyciu nie zaznasz";"14†sty†14†09:58";"Liczba g≥osÛw:24";"79%";"20%";"~Pikolo:";"79%";"#mark"
"533";"~Kinga";"Popatrz, øyje siÍ co raz d≥uøej ale manopauza ciπgle w tym samym momencie. StaroúÊ teø nie przychodzi pÛüniej tylko zawsze o czasie. Po prostu øyjemy d≥uøej zniedo≥Íøniali i tyle";"14†sty†14†09:56";"Liczba g≥osÛw:9";"55%";"44%";"~Jurek:";"55%";"#mark"
"534";"~kacha :";"Kalisz no mu to sie uda≥o w kaødym wieku moøna mieÊ dziecko tylko trzeba je kochaÊ i byÊ odpowiedzialnym rodzicem bo mo≥oúÊ do dziecka i dziecka do nas to najpiÍknieisza i najczystsza mi≥oúÊ jaka jest na úwiecie matka kocha dziecko swe mimo wszystko i tylko za to øe jest";"14†sty†14†09:55";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"535";"~ubaw";"kolega zatrzymany za jazdÍ pod wp≥ywem ktory udaje jakby nigdy nic i swoja g≥upotÍ ubiera w cynizm, wydaje ci siÍ mπdry? widaÊ øeú i ty mady.bez komentarza.";"14†sty†14†09:55";"Liczba g≥osÛw:1";"0%";"100%";"~ojciec:";"100%";"#mark"
"536";"~Zuza";"Z ta gÛrnπ granicπ to siÍ i zgodzÍ, ale w wieku 20 lat rodziÊ dziecko to chyba troszkÍ za wczeúnie. Bez pracy, bez mieszkania, bez wykszta≥cenia. Co wtedy zapewniÊ dziecku?";"14†sty†14†09:55";"Liczba g≥osÛw:10";"100%";"0%";"~matka natura:";"100%";"#mark"
"537";"~ka :";"Ja moje dzieci tez urodze po 40stce. Na te chwile nie mam ani stalej pracy ani mieszkania a z dzieckiem nie bede sie tulac po swiecie. Nie to,ze musze miec palace ale kacik gdzie bedzie lozko,ciepla woda ,gaz i dach nad glowa.";"14†sty†14†09:55";"Liczba g≥osÛw:79";"87%";"12%";NA;"87%";"#mark"
"538";"~Pikolo";"Buhahha, czyli w ich przypadku dzieci to jak lifting øeby siÍ nie zestarzeÊ. S≥usznie twierdzisz";"14†sty†14†09:55";"Liczba g≥osÛw:2";"0%";"100%";"~nn:";"100%";"#mark"
"539";"~n";"po pierwsze: to juz tendencja od pewnego czasu ze ludzie oskarzaja innych o plucie jadem tu na onecie,PUENTA:bardziej mnie draznia ci co oskrazaja jadem od tych co nim pluja, wlasciwie to jesli ci co luja potrafia to zrobic w miare kulturalnie w ealu to szacun; po drugie ZGADZAM sie z cala reszta; ludzie dajcie spokoj jesli macie te dzieci wczesnie to albo juz jestescie po rozwodzie albo niedlugo go wezmiecie, zycie to cos wiecej niz tylko dzieci , usidlic faceta/babe i wegetowac do konca zycia, a pozniej sie dziwia ze nerwice depresje i leki ludzie ludzie ludzie !! przeczytajcie ksiazke jedna czy druga, zrobcie cos spoza waszego kregu bezpieczenstwa, przestancie byc zombie i przestancie siedziec caly dzien na onecie!!!";"14†sty†14†09:54";"Liczba g≥osÛw:53";"73%";"26%";"~pola:";"73%";"#mark"
"540";"~iska :";"To trochÍ egoistyczne bo z takich starych rodzicÛw rosnπ niestety, prÍdzej czy pÛøniej, chore dzieci.";"14†sty†14†09:54";"Liczba g≥osÛw:12";"8%";"91%";NA;"91%";"#mark"
"541";"~i tyle :";"W wieku 45-50 lat zmieniac pieluchy, sluchac krzykow, wstawac w nocy i harowac na utrzymanie rosnacych potrzeb malych zamiast odpoczywac i miec swiety spokoj? trzeba upasc na glowe.";"14†sty†14†09:53";"Liczba g≥osÛw:8";"25%";"75%";NA;"75%";"#mark"
"542";"~ojciec :";"Piekne zdjecie Rychu , gratulacje , niech sie zdrowo chowa ... Nigdy nie lubilem komuchow , ale dlaczego oni jakos wydaja mi sie najmadrzejsi w tym dziwnym kraju ????";"14†sty†14†09:53";"Liczba g≥osÛw:7";"71%";"28%";NA;"71%";"#mark"
"543";"~Jurek";"Nie zupe≥nie. Kto by siÍ zajmowa≥ mojπ 102 letniπ znajomπ gdyby jej dzieci mia≥y po 80 lat. Teraz øyje siÍ coraz d≥uøej, a rodzicami i ma≥ymi dzieÊmi trzeba siÍ opiekowaÊ bez wzglÍdu na wiek i hulaszczy tryb øycia.";"14†sty†14†09:52";"Liczba g≥osÛw:12";"75%";"25%";"~to egoizm rodzicÛw:";"75%";"#mark"
"544";"~Karolina :";"Hehehehe, a potem koledzy w klasie pytajπ czy to twÛj dziadek by≥ albo twoja babcia??? Przy takim porπbaniu zniknie funkcja babci dziadka i wnuczkÛw. Bo dziadkowie nie doøyjπ potencjalnych wnukÛw.";"14†sty†14†09:51";"Liczba g≥osÛw:10";"10%";"90%";NA;"90%";"#mark"
"545";"~Klotylda";"Babsztyl";"14†sty†14†09:48";"Liczba g≥osÛw:0";"0%";"0%";"~colt 1911:";NA;NA
"546";"~colt 1911";"tokila P. ;;;;;;;;ca≥y czas jestem tego zdania......";"14†sty†14†09:48";"Liczba g≥osÛw:0";"0%";"0%";"~tokilaP:";NA;NA
"547";"~colt 1911";"Klotylda ;;;;;;;;Zaiste , trzeba byÊ "" matematykiem "" aby obliczyc wiek faceta za 20 lat.....";"14†sty†14†09:46";"Liczba g≥osÛw:0";"0%";"0%";"~Klotylda:";"odpowiedzi: 1";"/forum/pierwsze-dziecko-w-wieku-40-lat-i-wiecej,0,1059276,123711514,czytaj.html"
